Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp
43,Haute-Loire,012,Le Puy-en-Velay-1,8317,2073,24.92,6244,75.08,641,7.71,10.27,178,2.14,2.85,5425,65.23,86.88,1,M,MACRON,Emmanuel,4048,48.67,74.62,2,F,LE PEN,Marine,1377,16.56,25.38
43,Haute-Loire,013,Le Puy-en-Velay-2,9522,2098,22.03,7424,77.97,798,8.38,10.75,210,2.21,2.83,6416,67.38,86.42,1,M,MACRON,Emmanuel,4744,49.82,73.94,2,F,LE PEN,Marine,1672,17.56,26.06
43,Haute-Loire,014,Le Puy-en-Velay-3,8338,1777,21.31,6561,78.69,663,7.95,10.11,224,2.69,3.41,5674,68.05,86.48,1,M,MACRON,Emmanuel,4084,48.98,71.98,2,F,LE PEN,Marine,1590,19.07,28.02
43,Haute-Loire,015,Le Puy-en-Velay-4,8732,2022,23.16,6710,76.84,734,8.41,10.94,175,2,2.61,5801,66.43,86.45,1,M,MACRON,Emmanuel,4275,48.96,73.69,2,F,LE PEN,Marine,1526,17.48,26.31
43,Haute-Loire,016,Saint-Paulien,8027,1409,17.55,6618,82.45,671,8.36,10.14,234,2.92,3.54,5713,71.17,86.33,1,M,MACRON,Emmanuel,3470,43.23,60.74,2,F,LE PEN,Marine,2243,27.94,39.26
43,Haute-Loire,017,Sainte-Florine,8900,2008,22.56,6892,77.44,792,8.9,11.49,315,3.54,4.57,5785,65,83.94,1,M,MACRON,Emmanuel,3536,39.73,61.12,2,F,LE PEN,Marine,2249,25.27,38.88
43,Haute-Loire,018,Velay volcanique,9033,1625,17.99,7408,82.01,830,9.19,11.2,286,3.17,3.86,6292,69.66,84.94,1,M,MACRON,Emmanuel,3651,40.42,58.03,2,F,LE PEN,Marine,2641,29.24,41.97
43,Haute-Loire,019,Yssingeaux,9747,2065,21.19,7682,78.81,730,7.49,9.5,287,2.94,3.74,6665,68.38,86.76,1,M,MACRON,Emmanuel,4030,41.35,60.47,2,F,LE PEN,Marine,2635,27.03,39.53
44,Loire-Atlantique,001,Ancenis,32431,6463,19.93,25968,80.07,2266,6.99,8.73,845,2.61,3.25,22857,70.48,88.02,1,M,MACRON,Emmanuel,16080,49.58,70.35,2,F,LE PEN,Marine,6777,20.9,29.65
44,Loire-Atlantique,002,La Baule-Escoublac,40953,8882,21.69,32071,78.31,3551,8.67,11.07,660,1.61,2.06,27860,68.03,86.87,1,M,MACRON,Emmanuel,21093,51.51,75.71,2,F,LE PEN,Marine,6767,16.52,24.29
44,Loire-Atlantique,003,Blain,38077,7549,19.83,30528,80.17,2725,7.16,8.93,5408,14.2,17.71,22395,58.82,73.36,1,M,MACRON,Emmanuel,15892,41.74,70.96,2,F,LE PEN,Marine,6503,17.08,29.04
44,Loire-Atlantique,004,Carquefou,35006,6600,18.85,28406,81.15,2277,6.5,8.02,720,2.06,2.53,25409,72.58,89.45,1,M,MACRON,Emmanuel,21165,60.46,83.3,2,F,LE PEN,Marine,4244,12.12,16.7
44,Loire-Atlantique,005,La Chapelle-sur-Erdre,39804,7369,18.51,32435,81.49,2754,6.92,8.49,761,1.91,2.35,28920,72.66,89.16,1,M,MACRON,Emmanuel,23645,59.4,81.76,2,F,LE PEN,Marine,5275,13.25,18.24
44,Loire-Atlantique,006,Châteaubriant,24425,5289,21.65,19136,78.35,1533,6.28,8.01,686,2.81,3.58,16917,69.26,88.4,1,M,MACRON,Emmanuel,11527,47.19,68.14,2,F,LE PEN,Marine,5390,22.07,31.86
44,Loire-Atlantique,007,Clisson,29039,5313,18.3,23726,81.7,2059,7.09,8.68,758,2.61,3.19,20909,72,88.13,1,M,MACRON,Emmanuel,15876,54.67,75.93,2,F,LE PEN,Marine,5033,17.33,24.07
44,Loire-Atlantique,008,Guémené-Penfao,25337,5241,20.69,20096,79.31,1834,7.24,9.13,638,2.52,3.17,17624,69.56,87.7,1,M,MACRON,Emmanuel,11964,47.22,67.88,2,F,LE PEN,Marine,5660,22.34,32.12
44,Loire-Atlantique,009,Guérande,40228,8035,19.97,32193,80.03,3173,7.89,9.86,1004,2.5,3.12,28016,69.64,87.03,1,M,MACRON,Emmanuel,19885,49.43,70.98,2,F,LE PEN,Marine,8131,20.21,29.02
44,Loire-Atlantique,010,Machecoul,26987,5421,20.09,21566,79.91,2044,7.57,9.48,714,2.65,3.31,18808,69.69,87.21,1,M,MACRON,Emmanuel,12738,47.2,67.73,2,F,LE PEN,Marine,6070,22.49,32.27
44,Loire-Atlantique,011,Nantes-1,27236,6269,23.02,20967,76.98,1655,6.08,7.89,385,1.41,1.84,18927,69.49,90.27,1,M,MACRON,Emmanuel,16862,61.91,89.09,2,F,LE PEN,Marine,2065,7.58,10.91
44,Loire-Atlantique,012,Nantes-2,25750,6429,24.97,19321,75.03,1596,6.2,8.26,371,1.44,1.92,17354,67.39,89.82,1,M,MACRON,Emmanuel,14912,57.91,85.93,2,F,LE PEN,Marine,2442,9.48,14.07
44,Loire-Atlantique,013,Nantes-3,28579,7087,24.8,21492,75.2,1681,5.88,7.82,403,1.41,1.88,19408,67.91,90.3,1,M,MACRON,Emmanuel,17081,59.77,88.01,2,F,LE PEN,Marine,2327,8.14,11.99
44,Loire-Atlantique,014,Nantes-4,25624,6254,24.41,19370,75.59,1556,6.07,8.03,383,1.49,1.98,17431,68.03,89.99,1,M,MACRON,Emmanuel,15334,59.84,87.97,2,F,LE PEN,Marine,2097,8.18,12.03
44,Loire-Atlantique,015,Nantes-5,25372,7368,29.04,18004,70.96,1433,5.65,7.96,328,1.29,1.82,16243,64.02,90.22,1,M,MACRON,Emmanuel,13801,54.39,84.97,2,F,LE PEN,Marine,2442,9.62,15.03
44,Loire-Atlantique,016,Nantes-6,26570,6745,25.39,19825,74.61,1494,5.62,7.54,393,1.48,1.98,17938,67.51,90.48,1,M,MACRON,Emmanuel,15374,57.86,85.71,2,F,LE PEN,Marine,2564,9.65,14.29
44,Loire-Atlantique,017,Nantes-7,28640,6969,24.33,21671,75.67,1763,6.16,8.14,486,1.7,2.24,19422,67.81,89.62,1,M,MACRON,Emmanuel,16278,56.84,83.81,2,F,LE PEN,Marine,3144,10.98,16.19
44,Loire-Atlantique,018,Nort-sur-Erdre,34813,6674,19.17,28139,80.83,2734,7.85,9.72,787,2.26,2.8,24618,70.71,87.49,1,M,MACRON,Emmanuel,17585,50.51,71.43,2,F,LE PEN,Marine,7033,20.2,28.57
44,Loire-Atlantique,019,Pontchâteau,34429,6917,20.09,27512,79.91,2470,7.17,8.98,3206,9.31,11.65,21836,63.42,79.37,1,M,MACRON,Emmanuel,14598,42.4,66.85,2,F,LE PEN,Marine,7238,21.02,33.15
44,Loire-Atlantique,020,Pornic,33603,6465,19.24,27138,80.76,2515,7.48,9.27,796,2.37,2.93,23827,70.91,87.8,1,M,MACRON,Emmanuel,16732,49.79,70.22,2,F,LE PEN,Marine,7095,21.11,29.78
44,Loire-Atlantique,021,Rezé-1,30387,6213,20.45,24174,79.55,2273,7.48,9.4,711,2.34,2.94,21190,69.73,87.66,1,M,MACRON,Emmanuel,16738,55.08,78.99,2,F,LE PEN,Marine,4452,14.65,21.01
44,Loire-Atlantique,022,Rezé-2,25983,6641,25.56,19342,74.44,1572,6.05,8.13,506,1.95,2.62,17264,66.44,89.26,1,M,MACRON,Emmanuel,14389,55.38,83.35,2,F,LE PEN,Marine,2875,11.06,16.65
44,Loire-Atlantique,023,Saint-Brevin-les-Pins,34860,7517,21.56,27343,78.44,2825,8.1,10.33,835,2.4,3.05,23683,67.94,86.61,1,M,MACRON,Emmanuel,16964,48.66,71.63,2,F,LE PEN,Marine,6719,19.27,28.37
44,Loire-Atlantique,024,Saint-Herblain-1,40703,9032,22.19,31671,77.81,3468,8.52,10.95,450,1.11,1.42,27753,68.18,87.63,1,M,MACRON,Emmanuel,22218,54.59,80.06,2,F,LE PEN,Marine,5535,13.6,19.94
44,Loire-Atlantique,025,Saint-Herblain-2,35880,8587,23.93,27293,76.07,2686,7.49,9.84,265,0.74,0.97,24342,67.84,89.19,1,M,MACRON,Emmanuel,20373,56.78,83.69,2,F,LE PEN,Marine,3969,11.06,16.31
44,Loire-Atlantique,026,Saint-Nazaire-1,34784,9041,25.99,25743,74.01,2367,6.8,9.19,696,2,2.7,22680,65.2,88.1,1,M,MACRON,Emmanuel,17782,51.12,78.4,2,F,LE PEN,Marine,4898,14.08,21.6
44,Loire-Atlantique,027,Saint-Nazaire-2,34708,9175,26.43,25533,73.57,2542,7.32,9.96,1869,5.38,7.32,21122,60.86,82.72,1,M,MACRON,Emmanuel,14157,40.79,67.02,2,F,LE PEN,Marine,6965,20.07,32.98
44,Loire-Atlantique,028,Saint-Philbert-de-Grand-Lieu,34733,6954,20.02,27779,79.98,2423,6.98,8.72,823,2.37,2.96,24533,70.63,88.31,1,M,MACRON,Emmanuel,17112,49.27,69.75,2,F,LE PEN,Marine,7421,21.37,30.25
44,Loire-Atlantique,029,Saint-Sébastien-sur-Loire,32614,6479,19.87,26135,80.13,2047,6.28,7.83,701,2.15,2.68,23387,71.71,89.49,1,M,MACRON,Emmanuel,19721,60.47,84.32,2,F,LE PEN,Marine,3666,11.24,15.68
44,Loire-Atlantique,030,Vallet,34107,6316,18.52,27791,81.48,2414,7.08,8.69,885,2.59,3.18,24492,71.81,88.13,1,M,MACRON,Emmanuel,18184,53.31,74.24,2,F,LE PEN,Marine,6308,18.49,25.76
44,Loire-Atlantique,031,Vertou,31751,5446,17.15,26305,82.85,2245,7.07,8.53,672,2.12,2.55,23388,73.66,88.91,1,M,MACRON,Emmanuel,19140,60.28,81.84,2,F,LE PEN,Marine,4248,13.38,18.16
45,Loiret,001,Beaugency,19492,4142,21.25,15350,78.75,1495,7.67,9.74,439,2.25,2.86,13416,68.83,87.4,1,M,MACRON,Emmanuel,8710,44.68,64.92,2,F,LE PEN,Marine,4706,24.14,35.08
45,Loiret,002,Châlette-sur-Loing,20916,5778,27.62,15138,72.38,1382,6.61,9.13,521,2.49,3.44,13235,63.28,87.43,1,M,MACRON,Emmanuel,7983,38.17,60.32,2,F,LE PEN,Marine,5252,25.11,39.68
45,Loiret,003,Châteauneuf-sur-Loire,21956,4246,19.34,17710,80.66,1521,6.93,8.59,495,2.25,2.8,15694,71.48,88.62,1,M,MACRON,Emmanuel,9682,44.1,61.69,2,F,LE PEN,Marine,6012,27.38,38.31
45,Loiret,004,Courtenay,27313,5965,21.84,21348,78.16,1985,7.27,9.3,528,1.93,2.47,18835,68.96,88.23,1,M,MACRON,Emmanuel,8829,32.33,46.88,2,F,LE PEN,Marine,10006,36.63,53.12
45,Loiret,005,La Ferté-Saint-Aubin,20226,4396,21.73,15830,78.27,1373,6.79,8.67,389,1.92,2.46,14068,69.55,88.87,1,M,MACRON,Emmanuel,10100,49.94,71.79,2,F,LE PEN,Marine,3968,19.62,28.21
45,Loiret,006,Fleury-les-Aubrais,21905,5265,24.04,16640,75.96,1498,6.84,9,465,2.12,2.79,14677,67,88.2,1,M,MACRON,Emmanuel,9823,44.84,66.93,2,F,LE PEN,Marine,4854,22.16,33.07
45,Loiret,007,Gien,24452,6048,24.73,18404,75.27,1550,6.34,8.42,582,2.38,3.16,16272,66.55,88.42,1,M,MACRON,Emmanuel,9040,36.97,55.56,2,F,LE PEN,Marine,7232,29.58,44.44
45,Loiret,008,Lorris,20041,4179,20.85,15862,79.15,1350,6.74,8.51,456,2.28,2.87,14056,70.14,88.61,1,M,MACRON,Emmanuel,7023,35.04,49.96,2,F,LE PEN,Marine,7033,35.09,50.04
45,Loiret,009,Malesherbes,26397,6105,23.13,20292,76.87,1891,7.16,9.32,578,2.19,2.85,17823,67.52,87.83,1,M,MACRON,Emmanuel,8894,33.69,49.9,2,F,LE PEN,Marine,8929,33.83,50.1
45,Loiret,010,Meung-sur-Loire,25207,5210,20.67,19997,79.33,1848,7.33,9.24,584,2.32,2.92,17565,69.68,87.84,1,M,MACRON,Emmanuel,10125,40.17,57.64,2,F,LE PEN,Marine,7440,29.52,42.36
45,Loiret,011,Montargis,18633,4710,25.28,13923,74.72,1172,6.29,8.42,442,2.37,3.17,12309,66.06,88.41,1,M,MACRON,Emmanuel,7196,38.62,58.46,2,F,LE PEN,Marine,5113,27.44,41.54
45,Loiret,012,Olivet,21280,4352,20.45,16928,79.55,1475,6.93,8.71,392,1.84,2.32,15061,70.78,88.97,1,M,MACRON,Emmanuel,11614,54.58,77.11,2,F,LE PEN,Marine,3447,16.2,22.89
45,Loiret,013,Orléans-1,13810,3262,23.62,10548,76.38,907,6.57,8.6,249,1.8,2.36,9392,68.01,89.04,1,M,MACRON,Emmanuel,7550,54.67,80.39,2,F,LE PEN,Marine,1842,13.34,19.61
45,Loiret,014,Orléans-2,13938,3668,26.32,10270,73.68,832,5.97,8.1,200,1.43,1.95,9238,66.28,89.95,1,M,MACRON,Emmanuel,7343,52.68,79.49,2,F,LE PEN,Marine,1895,13.6,20.51
45,Loiret,015,Orléans-3,22463,5830,25.95,16633,74.05,1363,6.07,8.19,496,2.21,2.98,14774,65.77,88.82,1,M,MACRON,Emmanuel,10194,45.38,69,2,F,LE PEN,Marine,4580,20.39,31
45,Loiret,016,Orléans-4,19439,5470,28.14,13969,71.86,1091,5.61,7.81,307,1.58,2.2,12571,64.67,89.99,1,M,MACRON,Emmanuel,9869,50.77,78.51,2,F,LE PEN,Marine,2702,13.9,21.49
45,Loiret,017,Pithiviers,21576,4996,23.16,16580,76.84,1471,6.82,8.87,462,2.14,2.79,14647,67.89,88.34,1,M,MACRON,Emmanuel,8118,37.63,55.42,2,F,LE PEN,Marine,6529,30.26,44.58
45,Loiret,018,Saint-Jean-de-Braye,26284,5259,20.01,21025,79.99,1826,6.95,8.68,519,1.97,2.47,18680,71.07,88.85,1,M,MACRON,Emmanuel,13379,50.9,71.62,2,F,LE PEN,Marine,5301,20.17,28.38
45,Loiret,019,Saint-Jean-de-la-Ruelle,23507,6194,26.35,17313,73.65,1431,6.09,8.27,418,1.78,2.41,15464,65.78,89.32,1,M,MACRON,Emmanuel,10621,45.18,68.68,2,F,LE PEN,Marine,4843,20.6,31.32
45,Loiret,020,Saint-Jean-le-Blanc,20301,3795,18.69,16506,81.31,1526,7.52,9.25,441,2.17,2.67,14539,71.62,88.08,1,M,MACRON,Emmanuel,10272,50.6,70.65,2,F,LE PEN,Marine,4267,21.02,29.35
45,Loiret,021,Sully-sur-Loire,23485,4773,20.32,18712,79.68,1744,7.43,9.32,545,2.32,2.91,16423,69.93,87.77,1,M,MACRON,Emmanuel,8639,36.79,52.6,2,F,LE PEN,Marine,7784,33.14,47.4
46,Lot,001,Cahors-1,8124,1840,22.65,6284,77.35,583,7.18,9.28,218,2.68,3.47,5483,67.49,87.25,1,M,MACRON,Emmanuel,4131,50.85,75.34,2,F,LE PEN,Marine,1352,16.64,24.66
46,Lot,002,Cahors-2,6714,1589,23.67,5125,76.33,447,6.66,8.72,244,3.63,4.76,4434,66.04,86.52,1,M,MACRON,Emmanuel,3290,49,74.2,2,F,LE PEN,Marine,1144,17.04,25.8
46,Lot,003,Cahors-3,8509,1909,22.44,6600,77.56,622,7.31,9.42,215,2.53,3.26,5763,67.73,87.32,1,M,MACRON,Emmanuel,4080,47.95,70.8,2,F,LE PEN,Marine,1683,19.78,29.2
46,Lot,004,Causse et Bouriane,7916,1547,19.54,6369,80.46,721,9.11,11.32,322,4.07,5.06,5326,67.28,83.62,1,M,MACRON,Emmanuel,3752,47.4,70.45,2,F,LE PEN,Marine,1574,19.88,29.55
46,Lot,005,Causse et Vallées,7749,1334,17.22,6415,82.78,767,9.9,11.96,255,3.29,3.98,5393,69.6,84.07,1,M,MACRON,Emmanuel,4023,51.92,74.6,2,F,LE PEN,Marine,1370,17.68,25.4
46,Lot,006,Cère et Ségala,8015,1464,18.27,6551,81.73,699,8.72,10.67,300,3.74,4.58,5552,69.27,84.75,1,M,MACRON,Emmanuel,3970,49.53,71.51,2,F,LE PEN,Marine,1582,19.74,28.49
46,Lot,007,Figeac-1,7799,1655,21.22,6144,78.78,645,8.27,10.5,274,3.51,4.46,5225,67,85.04,1,M,MACRON,Emmanuel,4112,52.72,78.7,2,F,LE PEN,Marine,1113,14.27,21.3
46,Lot,008,Figeac-2,7755,1687,21.75,6068,78.25,712,9.18,11.73,283,3.65,4.66,5073,65.42,83.6,1,M,MACRON,Emmanuel,3755,48.42,74.02,2,F,LE PEN,Marine,1318,17,25.98
46,Lot,009,Gourdon,9456,2055,21.73,7401,78.27,761,8.05,10.28,416,4.4,5.62,6224,65.82,84.1,1,M,MACRON,Emmanuel,4300,45.47,69.09,2,F,LE PEN,Marine,1924,20.35,30.91
46,Lot,010,Gramat,6744,1281,18.99,5463,81.01,550,8.16,10.07,247,3.66,4.52,4666,69.19,85.41,1,M,MACRON,Emmanuel,3301,48.95,70.75,2,F,LE PEN,Marine,1365,20.24,29.25
46,Lot,011,Lacapelle-Marival,7126,1352,18.97,5774,81.03,634,8.9,10.98,295,4.14,5.11,4845,67.99,83.91,1,M,MACRON,Emmanuel,3659,51.35,75.52,2,F,LE PEN,Marine,1186,16.64,24.48
46,Lot,012,Luzech,8108,1556,19.19,6552,80.81,723,8.92,11.03,245,3.02,3.74,5584,68.87,85.23,1,M,MACRON,Emmanuel,4019,49.57,71.97,2,F,LE PEN,Marine,1565,19.3,28.03
46,Lot,013,Marches du Sud-Quercy,9665,1662,17.2,8003,82.8,927,9.59,11.58,324,3.35,4.05,6752,69.86,84.37,1,M,MACRON,Emmanuel,4676,48.38,69.25,2,F,LE PEN,Marine,2076,21.48,30.75
46,Lot,014,Martel,8165,1457,17.84,6708,82.16,735,9,10.96,297,3.64,4.43,5676,69.52,84.62,1,M,MACRON,Emmanuel,3966,48.57,69.87,2,F,LE PEN,Marine,1710,20.94,30.13
46,Lot,015,Puy-l'Evêque,8784,1869,21.28,6915,78.72,674,7.67,9.75,299,3.4,4.32,5942,67.65,85.93,1,M,MACRON,Emmanuel,3916,44.58,65.9,2,F,LE PEN,Marine,2026,23.06,34.1
46,Lot,016,Saint-Céré,7560,1387,18.35,6173,81.65,587,7.76,9.51,272,3.6,4.41,5314,70.29,86.08,1,M,MACRON,Emmanuel,4139,54.75,77.89,2,F,LE PEN,Marine,1175,15.54,22.11
46,Lot,017,Souillac,8076,1653,20.47,6423,79.53,667,8.26,10.38,269,3.33,4.19,5487,67.94,85.43,1,M,MACRON,Emmanuel,3848,47.65,70.13,2,F,LE PEN,Marine,1639,20.29,29.87
47,Lot-et-Garonne,001,Agen-1,11565,2517,21.76,9048,78.24,866,7.49,9.57,332,2.87,3.67,7850,67.88,86.76,1,M,MACRON,Emmanuel,5063,43.78,64.5,2,F,LE PEN,Marine,2787,24.1,35.5
47,Lot-et-Garonne,002,Agen-2,10311,2311,22.41,8000,77.59,742,7.2,9.28,315,3.05,3.94,6943,67.34,86.79,1,M,MACRON,Emmanuel,4236,41.08,61.01,2,F,LE PEN,Marine,2707,26.25,38.99
47,Lot-et-Garonne,003,Agen-3,8659,2368,27.35,6291,72.65,553,6.39,8.79,232,2.68,3.69,5506,63.59,87.52,1,M,MACRON,Emmanuel,3816,44.07,69.31,2,F,LE PEN,Marine,1690,19.52,30.69
47,Lot-et-Garonne,004,Agen-4,12157,3102,25.52,9055,74.48,809,6.65,8.93,323,2.66,3.57,7923,65.17,87.5,1,M,MACRON,Emmanuel,5304,43.63,66.94,2,F,LE PEN,Marine,2619,21.54,33.06
47,Lot-et-Garonne,005,L'Albret,12964,2748,21.2,10216,78.8,957,7.38,9.37,406,3.13,3.97,8853,68.29,86.66,1,M,MACRON,Emmanuel,5530,42.66,62.46,2,F,LE PEN,Marine,3323,25.63,37.54
47,Lot-et-Garonne,006,Le Confluent,9915,2045,20.63,7870,79.37,692,6.98,8.79,330,3.33,4.19,6848,69.07,87.01,1,M,MACRON,Emmanuel,3890,39.23,56.8,2,F,LE PEN,Marine,2958,29.83,43.2
47,Lot-et-Garonne,007,Les Coteaux de Guyenne,9494,1746,18.39,7748,81.61,742,7.82,9.58,343,3.61,4.43,6663,70.18,86,1,M,MACRON,Emmanuel,3727,39.26,55.94,2,F,LE PEN,Marine,2936,30.92,44.06
47,Lot-et-Garonne,008,Les Forêts de Gascogne,12064,2418,20.04,9646,79.96,877,7.27,9.09,477,3.95,4.95,8292,68.73,85.96,1,M,MACRON,Emmanuel,4723,39.15,56.96,2,F,LE PEN,Marine,3569,29.58,43.04
47,Lot-et-Garonne,009,Le Fumélois,13759,2944,21.4,10815,78.6,1067,7.75,9.87,428,3.11,3.96,9320,67.74,86.18,1,M,MACRON,Emmanuel,5742,41.73,61.61,2,F,LE PEN,Marine,3578,26,38.39
47,Lot-et-Garonne,010,Le Haut Agenais Périgord,10110,1878,18.58,8232,81.42,736,7.28,8.94,333,3.29,4.05,7163,70.85,87.01,1,M,MACRON,Emmanuel,4184,41.38,58.41,2,F,LE PEN,Marine,2979,29.47,41.59
47,Lot-et-Garonne,011,Lavardac,9892,2049,20.71,7843,79.29,676,6.83,8.62,364,3.68,4.64,6803,68.77,86.74,1,M,MACRON,Emmanuel,3780,38.21,55.56,2,F,LE PEN,Marine,3023,30.56,44.44
47,Lot-et-Garonne,012,Le Livradais,10751,2352,21.88,8399,78.12,737,6.86,8.77,290,2.7,3.45,7372,68.57,87.77,1,M,MACRON,Emmanuel,4266,39.68,57.87,2,F,LE PEN,Marine,3106,28.89,42.13
47,Lot-et-Garonne,013,Marmande-1,13521,3122,23.09,10399,76.91,929,6.87,8.93,446,3.3,4.29,9024,66.74,86.78,1,M,MACRON,Emmanuel,5404,39.97,59.88,2,F,LE PEN,Marine,3620,26.77,40.12
47,Lot-et-Garonne,014,Marmande-2,12900,2759,21.39,10141,78.61,858,6.65,8.46,447,3.47,4.41,8836,68.5,87.13,1,M,MACRON,Emmanuel,5125,39.73,58,2,F,LE PEN,Marine,3711,28.77,42
47,Lot-et-Garonne,015,L'Ouest agenais,13176,2415,18.33,10761,81.67,960,7.29,8.92,412,3.13,3.83,9389,71.26,87.25,1,M,MACRON,Emmanuel,5479,41.58,58.36,2,F,LE PEN,Marine,3910,29.68,41.64
47,Lot-et-Garonne,016,Le Pays de Serres,9926,1961,19.76,7965,80.24,788,7.94,9.89,342,3.45,4.29,6835,68.86,85.81,1,M,MACRON,Emmanuel,3811,38.39,55.76,2,F,LE PEN,Marine,3024,30.47,44.24
47,Lot-et-Garonne,017,Le Sud-Est agenais,13248,2643,19.95,10605,80.05,959,7.24,9.04,435,3.28,4.1,9211,69.53,86.86,1,M,MACRON,Emmanuel,5057,38.17,54.9,2,F,LE PEN,Marine,4154,31.36,45.1
47,Lot-et-Garonne,018,Tonneins,12593,2874,22.82,9719,77.18,807,6.41,8.3,448,3.56,4.61,8464,67.21,87.09,1,M,MACRON,Emmanuel,4749,37.71,56.11,2,F,LE PEN,Marine,3715,29.5,43.89
47,Lot-et-Garonne,019,Le Val du Dropt,9210,1832,19.89,7378,80.11,633,6.87,8.58,323,3.51,4.38,6422,69.73,87.04,1,M,MACRON,Emmanuel,3690,40.07,57.46,2,F,LE PEN,Marine,2732,29.66,42.54
47,Lot-et-Garonne,020,Villeneuve-sur-Lot-1,11759,3133,26.64,8626,73.36,741,6.3,8.59,344,2.93,3.99,7541,64.13,87.42,1,M,MACRON,Emmanuel,4735,40.27,62.79,2,F,LE PEN,Marine,2806,23.86,37.21
47,Lot-et-Garonne,021,Villeneuve-sur-Lot-2,12908,3046,23.6,9862,76.4,890,6.89,9.02,419,3.25,4.25,8553,66.26,86.73,1,M,MACRON,Emmanuel,5107,39.56,59.71,2,F,LE PEN,Marine,3446,26.7,40.29
48,Lozère,001,Aumont-Aubrac,5879,1027,17.47,4852,82.53,513,8.73,10.57,213,3.62,4.39,4126,70.18,85.04,1,M,MACRON,Emmanuel,2525,42.95,61.2,2,F,LE PEN,Marine,1601,27.23,38.8
48,Lozère,002,La Canourgue,5518,1009,18.29,4509,81.71,468,8.48,10.38,180,3.26,3.99,3861,69.97,85.63,1,M,MACRON,Emmanuel,2539,46.01,65.76,2,F,LE PEN,Marine,1322,23.96,34.24
48,Lozère,003,Chirac,4793,816,17.02,3977,82.98,433,9.03,10.89,169,3.53,4.25,3375,70.42,84.86,1,M,MACRON,Emmanuel,2205,46,65.33,2,F,LE PEN,Marine,1170,24.41,34.67
48,Lozère,004,Le Collet-de-Dèze,4604,1046,22.72,3558,77.28,480,10.43,13.49,193,4.19,5.42,2885,62.66,81.08,1,M,MACRON,Emmanuel,2047,44.46,70.95,2,F,LE PEN,Marine,838,18.2,29.05
48,Lozère,005,Florac,3383,706,20.87,2677,79.13,356,10.52,13.3,105,3.1,3.92,2216,65.5,82.78,1,M,MACRON,Emmanuel,1679,49.63,75.77,2,F,LE PEN,Marine,537,15.87,24.23
48,Lozère,006,Grandrieu,4044,786,19.44,3258,80.56,383,9.47,11.76,168,4.15,5.16,2707,66.94,83.09,1,M,MACRON,Emmanuel,1713,42.36,63.28,2,F,LE PEN,Marine,994,24.58,36.72
48,Lozère,007,Langogne,3786,887,23.43,2899,76.57,291,7.69,10.04,138,3.65,4.76,2470,65.24,85.2,1,M,MACRON,Emmanuel,1523,40.23,61.66,2,F,LE PEN,Marine,947,25.01,38.34
48,Lozère,008,Marvejols,4250,944,22.21,3306,77.79,300,7.06,9.07,200,4.71,6.05,2806,66.02,84.88,1,M,MACRON,Emmanuel,1880,44.24,67,2,F,LE PEN,Marine,926,21.79,33
48,Lozère,009,Mende-1,4279,755,17.64,3524,82.36,291,6.8,8.26,201,4.7,5.7,3032,70.86,86.04,1,M,MACRON,Emmanuel,2299,53.73,75.82,2,F,LE PEN,Marine,733,17.13,24.18
48,Lozère,010,Mende-2,3397,907,26.7,2490,73.3,207,6.09,8.31,116,3.41,4.66,2167,63.79,87.03,1,M,MACRON,Emmanuel,1590,46.81,73.37,2,F,LE PEN,Marine,577,16.99,26.63
48,Lozère,011,Saint-Alban-sur-Limagnole,5266,933,17.72,4333,82.28,380,7.22,8.77,239,4.54,5.52,3714,70.53,85.71,1,M,MACRON,Emmanuel,2375,45.1,63.95,2,F,LE PEN,Marine,1339,25.43,36.05
48,Lozère,012,Saint-Chély-d'Apcher,4510,887,19.67,3623,80.33,335,7.43,9.25,187,4.15,5.16,3101,68.76,85.59,1,M,MACRON,Emmanuel,2030,45.01,65.46,2,F,LE PEN,Marine,1071,23.75,34.54
48,Lozère,013,Saint-Etienne-du-Valdonnez,5787,1181,20.41,4606,79.59,571,9.87,12.4,226,3.91,4.91,3809,65.82,82.7,1,M,MACRON,Emmanuel,2589,44.74,67.97,2,F,LE PEN,Marine,1220,21.08,32.03
49,Maine-et-Loire,001,Angers-1,25035,5818,23.24,19217,76.76,1634,6.53,8.5,435,1.74,2.26,17148,68.5,89.23,1,M,MACRON,Emmanuel,14861,59.36,86.66,2,F,LE PEN,Marine,2287,9.14,13.34
49,Maine-et-Loire,002,Angers-2,28053,6736,24.01,21317,75.99,1716,6.12,8.05,554,1.97,2.6,19047,67.9,89.35,1,M,MACRON,Emmanuel,15590,55.57,81.85,2,F,LE PEN,Marine,3457,12.32,18.15
49,Maine-et-Loire,003,Angers-3,25596,5801,22.66,19795,77.34,1510,5.9,7.63,515,2.01,2.6,17770,69.42,89.77,1,M,MACRON,Emmanuel,14218,55.55,80.01,2,F,LE PEN,Marine,3552,13.88,19.99
